3162d993-705a-495b-a000-e1da701b97d2,"A Way Out","Dagli autori di Brothers – A Tale of Two Sons arriva A Way Out, unavventura esclusivamente co-op in cui interpretare il ruolo di due detenuti pronti a tentare unaudace fuga dal carcere.

Quella che inizia come unemozionante evasione, rapidamente si trasforma in unavventura umana imprevedibile, assolutamente unica nel panorama dei videogiochi.

A Way Out è unesperienza che va giocata da due utenti. Ogni giocatore controlla uno dei protagonisti, Leo e Vincent, improbabili alleati allo scopo di evadere di prigione e riprendersi la libertà.

Gioca gratuitamente lintera esperienza con i tuoi amici usando la versione di prova gratuita Pass amici. Quando acquisti il gioco completo, puoi invitare un tuo amico online a giocare, anche se non dispone della versione completa del titolo. Mandagli un invito dal menu di gioco e, quando avrà sbloccato la versione di prova gratuita, sarete pronti per giocare lintera avventura insieme."
bacc8e26-4148-4dac-af69-3d2443fda9c6,"Alice: Madness Returns™","Undici anni fa un terribile incendio ha strappato ad Alice la sua famiglia, lasciando la sua mente orribilmente segnata. Da allora ha lottato contro i suoi demoni, rinchiusa nel manicomio di Rutledge, scivolando ancor più profondamente nelle illusioni del Paese delle Meraviglie. Ora, dopo dieci anni, Alice ha ottenuto la libertà... ma sente ancora su di sé il peso di quel tragico evento. La sua mente a pezzi è incapace di affrontare le paure che assurdi ricordi, sogni e visioni scatenano in lei. Forse il Paese delle Meraviglie può aiutarla. Lha sempre fatto. Alice decide di recarsi lì, alla ricerca di ciò che il mondo “reale” non può darle: sicurezza, conoscenza e la verità sul passato. Ma durante la sua assenza, anche il Paese delle Meraviglie è andato in rovina. Qualcosa di tremendo lha sconvolto e un male incontenibile ha travolto quello che era stato il suo meraviglioso rifugio. Riuscirà Alice a salvare il Paese delle Meraviglie, e se stessa, dalla follia che consuma entrambi? FUNZIONI PRINCIPALI • Intensa azione in terza persona: usa diverse armi potenziabili, tra cui lesplosivo Cannone Teiera, limplacabile Cavalluccio e la classica Lama Vorpale. • Esplora le oscure rovine del Paese delle Meraviglie:  incontra personaggi conosciuti ma ormai estranei, tra cui lo Stregatto, il Cappellaio Matto e la Regina Rossa. • Abilità magiche:  nel Paese delle Meraviglie puoi sfruttare abilità speciali, come fluttuare con il vestito di Alice, restringerti o raggiungere dimensioni spropositate per annientare i nemici. • Rompicapi interattivi:  vinci dei premi risolvendo rompicapi intuitivi che comprendono ostacoli mutanti, memoria musicale, scacchi e blocchi illustrati. "
31d022fc-e7cb-4af1-be68-2f0fd3cabc23,"Battlefield™ 1","Battlefield™ 1 ti riporta nella Prima Guerra Mondiale, quando le nuove tecnologie e la diffusione del conflitto hanno cambiato la guerra per sempre. Combatti ogni battaglia, controlla enormi mezzi ed esegui manovre che potranno stravolgere le sorti dello scontro. Lintero mondo è in campo. Scopri cosa cè oltre le trincee. Caratteristiche principaliAmbienti in costante mutamento in tutti gli angoli del mondo. Scopri un conflitto globale: combatti in città francesi sotto assedio, nei vasti spazi delle Alpi italiane o nei deserti dArabia. Ambienti distruttibili e condizioni meteo variabili creano panorami che cambiano in un istante: che tu abbatta fortificazioni a colpi di cannone o bombardi il terreno, non esisteranno due scontri identici.
Enormi battaglie multigiocatore. Affronta enormi scontri multigiocatore, con fino a 64 partecipanti. Lanciati allassalto con la fanteria, guida una carica della cavalleria e prendi parte a battaglie intense e complesse, dove avrai bisogno dellaiuto dei tuoi compagni per salvarti.
Veicoli dalleffetto devastante. Cambia a tuo favore le sorti della battaglia: dai carri armati, ai biplani, agli immensi Behemoth, mezzi unici ti aiuteranno a superare i momenti più difficili. Scatena una pioggia di fuoco dallenorme dirigibile, rendi inarrestabile la tua avanzata con il treno corazzato o bombarda la terra dal mare a bordo della corazzata Dreadnought.
Nuova modalità multigiocatore Operazioni. Esegui complesse manovre in una serie di battaglie multigiocatore interconnesse, estese su diverse mappe. Gli assalitori devono sfondare le linee difensive, spostando il conflitto sulla mappa seguente e i difensori devono cercare di fermarli."
794687b2-c13c-405e-bcc8-47abc4c44bb2,"Battlefield™ 1 Revolution","Unisciti alla straordinaria community di Battlefield e affronta le epiche battaglie della Grande Guerra in questo sparatutto in prima persona. Acclamato dalla critica, Battlefield 1 ha vinto il premio Game Critics come miglior gioco dazione dellE3 2016 e il premio come miglior gioco dazione del Gamescom 2016.

Battlefield 1 Revolution è il pacchetto completo, che include:
Gioco base Battlefield 1
Scopri le origini della guerra totale in Battlefield 1. Esplora un mondo in guerra ripercorrendo unentusiasmante campagna, oppure partecipa a frenetiche battaglie multigiocatore a squadre per un massimo di 64 giocatori. Combatti tra le file della fanteria, oppure prendi il controllo di potenti mezzi di terra, aria e mare.
Battlefield 1 Premium Pass
Quattro pacchetti espansioni a tema, con nuove mappe multigiocatore, nuove armi e altro ancora.

 Battlefield 1 They Shall Not Pass
 Battlefield 1 In the Name of the Tsar
 Battlefield 1 Turning Tides
 Battlefield 1 Apocalypse

Pacchetto Barone Rosso, pacchetto Lawrence dArabia e pacchetto Hellfighter – Con armi, veicoli ed emblemi basati sulle unità e sugli eroi."
235e63c6-dc20-48e8-9b58-e6c13bf74e4a,"Battlefield™ 1 Premium Pass","Vinci lintera Grande Guerra con Battlefield™ 1 Premium Pass. Accedi a 16 mappe multigiocatore, nuove Operazioni e modalità di gioco, classi élite e altro ancora in quattro espansioni a tema digitali. Completa impegnative assegnazioni arma per sbloccare di tutto, da nuove lame ad armi da fuoco. Preparati e vai alla carica su tutti i fronti!Combatti in quattro nuovi fronti nella Grande Guerra:Vivi scontri corpo a corpo e grandi battaglie tra carri armati sul fronte occidentale con Battlefield™ 1 They Shall Not Pass.Combatti sul fronte più esteso del conflitto con lesercito russo. Lotta in gole ricoperte dalla neve e sulle isole di un gelido arcipelago in Battlefield™ 1 In the Name of the Tsar.Partecipa alle operazioni anfibie della Grande Guerra, al temerario raid di Zeebrug e infine alloffensiva di Gallipoli in Battlefield™ 1 Turning Tides.Conquista il territorio nemico, utilizzando strumenti brutali in alcune delle battaglie più devastanti della Prima Guerra Mondiale in Battlefield™ 1 Apocalypse.Caratteristiche principali:Nuove battaglie in prima linea. Unisciti allesercito francese in They Shall Not Pass, lotta per il controllo del fronte orientale su In the Name of the Tsar, prendi il largo in Turning Tides e sprofonda in indicibili orrori in Apocalypse.Accesso prioritario ai server. Azzera il tempo di attesa per le partite multigiocatore, grazie allaccesso VIP alle code dei server, riservato ai possessori di Premium Pass.Tutti gli extra Premium. Preparati per nuove Operazioni, modalità di gioco, classi élite, armi, veicoli e altro ancora. Battlefield™ 1 Premium Pass include nuove mappe multigiocatore, 20 nuove armi sbloccabili, 14 piastrine uniche e 14 Battlepack superiori di Battlefield™ 1 (con maggiori probabilità di trovare un oggetto bonus aggiuntivo rispetto a un Battlepack standard o pregiato)."
1aaa83aa-0c64-4365-8492-c51fd43e8de9,"Battlefield 3™","Combatti in modo più intenso in Battlefield 3, sperimenta la libertà totale e affronta il nemico come desideri. Esplora nove enormi mappe multigiocatore e utilizza veicoli, armi e accessori per riuscire ad avere la meglio. Ogni istante della battaglia ti consente di sbloccare moltissimi elementi extra.Caratteristiche principali:Sfrutta i tuoi punti di forza.Le quattro classi giocatore, Assalto, Geniere, Supporto e Scout, hanno specialità diverse fra loro, ma collaborando possono raggiungere la vittoria.Vai dove vuoi e fai ciò che preferisci.Potrai assumere il controllo di tutti i mezzi che incontri, dai carri armati alle buggy, dagli elicotteri ai caccia. Manda il tuo F/A-18E Super Hornet a schiantarsi direttamente contro un avversario!Caos totale. Divertiti con nove mappe multigiocatore. Enormi ambienti distruttibili? Già. Ampi spazi aperti e frenetici combattimenti fra veicoli? Roger.Un sacco di potenziamenti sbloccabili. Ogni battaglia ti frutta gradi, nastri, medaglie e altro ancora, rendendoti sempre più letale. Pilota il tuo elicottero, controllalo alla perfezione e sblocca i bengala IR per evitare i missili nemici, oppure scegli un approccio più stealth."
baeaa132-32aa-4d91-b4c8-4a6cb397b629,"Edizione Premium di Battlefield 3™","Combatti in modo più intenso in Battlefield 3, sperimenta la libertà totale e affronta il nemico come desideri. Esplora nove enormi mappe multigiocatore e utilizza veicoli, armi e accessori per riuscire ad avere la meglio. Ogni istante della battaglia ti consente di sbloccare moltissimi elementi extra e di raggiungere nuovi gradi. Lanciati in azione.
Caratteristiche principali:
Sfrutta i tuoi punti di forza. Le quattro classi di personaggi, Assalto, Geniere, Supporto e Scout, hanno specialità diverse fra loro, ma collaborando possono raggiungere la vittoria.
Vai dove vuoi e fai ciò che preferisci. Potrai assumere il controllo di tutti i mezzi che incontri, dai carri armati alle buggy, dagli elicotteri ai caccia. Manda il tuo F/A-18E Super Hornet a schiantarsi direttamente contro un avversario!
Caos totale. Divertiti con nove mappe multigiocatore. Enormi ambienti distruttibili? Già. Ampi spazi aperti e frenetici combattimenti fra veicoli? Roger.
Un sacco di potenziamenti sbloccabili. Ogni battaglia ti frutta gradi, nastri, medaglie e altro ancora, rendendoti sempre più letale. Pilota il tuo elicottero, controllalo alla perfezione e sblocca i bengala IR per evitare i missili nemici, oppure scegli un approccio più stealth.
Battlefield 3 Premium Edition include:
Il gioco e 5 pacchetti di espansione. La Premium Edition include 20 nuove mappe, 20 nuove armi, 10 nuovi veicoli e 4 nuove modalità di gioco.
 Kit di partenza per multigiocatore. Sblocca allistante 15 armi avanzate, più accessori, potenziamenti per i veicoli e molto altro.
Eccezionali opzioni. Ripristina le tue statistiche per ripartire da zero, ottieni la precedenza nelle code dei server e utilizza nuove decalcomanie per gli emblemi del plotone. In più, prendi parte a eventi unici come i weekend XP doppi e a competizioni esclusive.
Oggetti di gioco esclusivi. Ricevi oggetti di gioco unici, non disponibili altrove, tra cui nuove mimetiche soldato e arma, il coltello ACB-90 e una serie di piastrine uniche."
6a159046-03d3-4dc7-b462-db55f5cce58e,"Battlefield 3™ Premium","Battlefield 3™ Premium include i pacchetti di espansione Ritorno a Karkand, Close Quarters, Armored Kill, Aftermath ed End Game. Se acquisti Battlefield 3 Premium, questi saranno accessibili tramite la pagina dettagli del gioco di Battlefield 3, su Origin, senza costi aggiuntivi.Porta la tua esperienza multigiocatore di Battlefield 3™ a un altro livello, con Battlefield 3™ Premium! Con una quantità di contenuti incredibile, Battlefield 3 Premium offre una possibilità unica di giocare tutti i pacchetti di espansione in arrivo in anticipo, di aumentare le opzioni di personalizzazione del tuo soldato e ricevere oggetti di gioco esclusivi pagando una volta sola.Diventando membro riceverai tutti e cinque i pacchetti di espansione a tema di Battlefield 3, incluse due settimane di accesso anticipato. Riceverai anche una serie di oggetti di gioco unici, non ottenibili in altri modi, tra cui il coltello ACB-90, un set di piastrine, insieme a mimetiche per soldati e mimetizzazioni per armi esclusive.I membri di Battlefield 3 Premium avranno accesso ad altre eccezionali opzioni, come la possibilità di ripristinare le proprie statistiche, priorità nelle code di server e nuove decalcomanie per gli emblemi del plotone.Se desideri laccesso anticipato, distinguerti con oggetti di gioco unici o usare le nuove opzioni in offerta, Battlefield 3 Premium ti garantisce unesperienza multigiocatore senza precedenti.CARATTERISTICHE PRINCIPALI DI BATTLEFIELD 3 PREMIUMGIOCA PRIMA DEGLI ALTRI A TUTTI I PACCHETTI DI ESPANSIONEOttieni tutti e cinque i massicci pacchetti di espansione a tema di Battlefield 3 e giocali due settimane in anticipo. EMERGI DALLA MASSA GRAZIE A OGGETTI DI GIOCO ESCLUSIVIDistinguiti da tutti gli altri con oggetti di gioco unici, tra cui un raro coltello ACB-90 e un set di piastrine Battlefield 3 Premium. Personalizza ulteriormente la tua esperienza con nuove mimetiche per soldati e mimetizzazioni per armi esclusive, oltre ad assegnazioni uniche.ACCEDI A ECCEZIONALI OPZIONICon Battlefield 3 Premium avrai lopportunità di ripristinare il tuo punteggio Punti/Minuto, Uccisioni/Morti e Vittorie/Sconfitte, se vuoi ripartire da zero con il tuo soldato multigiocatore. Per riconoscere ulteriormente il tuo stato, ti diamo lopportunità unica di ottenere priorità nella coda dei server, più decalcomanie per i tuoi emblemi del plotone e la possibilità di scegliere cinque tra i tuoi Battle Report preferiti e conservarli per sempre.PRENDI PARTE A EVENTI UNICI Sali di grado più velocemente grazie ai nostri eventi con XP doppi e prendi parte a competizioni uniche.RICEVI GUIDE STRATEGICHE E VIDEOGuarda video con consigli di gioco direttamente dagli sviluppatori DICE, accedi a una serie di dettagliate guide strategiche e ricevi notizie in anteprima sui prossimi pacchetti di espansione.CONTENUTI E FUNZIONALITÀ INCLUSE• Tutti i pacchetti di espansione di Battlefield 3 con due settimane di accesso anticipato:xa0xa0xa0xa0o Battlefield 3: Ritorno a Karkandxa0xa0xa0xa0o Battlefield 3: Close Quartersxa0xa0xa0xa0o Battlefield 3: Armored Killxa0xa0xa0xa0o Battlefield 3: Aftermathxa0xa0xa0xa0o Battlefield 3: End GameInsieme, questi cinque pacchetti di espansione includono 20 mappe, 20 nuove armi, più di 10 nuovi veicoli, 4 nuove modalità di gioco, più di 30 assegnazioni e più di 20 piastrine.• Coltello unico• Piastrine uniche• Più di 10 mimetiche per soldato• Mimetizzazioni per armi uniche• Opzione di ripristino statistiche• Più di 10 decalcomanie per emblemi del plotone• Maggior numero di livelli per emblemi del plotone• Accesso prioritario alle code di server• Salva fino a cinque tra i tuoi Battle Report preferiti• Più di 5 assegnazioni uniche• Competizioni esclusive• Eventi XP doppi esclusivi• Video esclusivi• Guide strategiche• Contenuto bonus aggiuntivoGioco base di Battlefield 3 non incluso"
43cbe685-cbe3-4b6e-85d7-0f2dbdfabb39,"Battlefield 3™ Armored Kill","Preparati per la distruzione ad alta velocità. Questespansione offre nuovi carri armati utilizzabili, ATV, artiglieria mobile e altro ancora. Inoltre contiene enormi campi di battaglia per combattimenti fra i veicoli, fra i quali la mappa più grande della storia di Battlefield.Armored Kill è uno dei cinque pacchetti di espansione contenuti in Battlefield 3 Premium. Se sei in possesso di Battlefield 3 Premium, potrai automaticamente accedere a questi contenuti.Caratteristiche principali:Affronta la guerra meccanizzata globale.Guida, vola e porta la distruzione su quattro nuove mappe, tra cui la più grande mappa della storia di Battlefield.Acquisisci il bersaglio e spingi al limite il tuo mezzo.Controlla cinque nuovi veicoli, fra i quali cacciacarri, artiglieria mobile e ATV, oppure rientra nella cannoniera e usa i suoi cannoni.Affronta una nuova modalità impegnativa. È ora di sfoderare i pezzi pesanti, nella nuova modalità Supremazia blindata. Raggiungi gli obiettivi di missione a bordo di imponenti carri armati e devastanti cacciacarri."
1bade534-d0ef-4810-ad1f-8ae352c5ce3f,"Pacchetto di espansione Battlefield 3™: Ritorno a Karkand","Pacchetto di espansione Battlefield 3: Ritorno a KarkandDopo  lacquisto, per godervi il pacchetto di espansione ""Ritorno a Karkand""  dovete scaricare lultimo aggiornamento di Battlefield 3™ da Origin e  far partire il gioco.È tempo di fare ritorno a Karkand con  il primo pacchetto di espansione del pluripremiato Battlefield 3 di  DICE. Utilizzando lapotenza di Frostbite 2, il pacchetto di espansione  Ritorno a Karkand ripropone quattro delle migliori mappe di  Battlefieldcon livelli di distruzione mai visti prima: Attacco a  Karkand, Isola di Wake, Golfo di Oman e Penisola Sharqi.In più,  Ritorno a Karkand include cinque nuove piastrine, cinque nuovi  obiettivi/trofei per console, tre veicolida Battlefield 2 (desert buggy,  caccia STOVL e un APC), dieci classiche armi di Battlefield 2 che  puoiusare nel gioco base e un livello ulteriore di persistenza, dove i  giocatori completano le loro assegnazioni per guadagnarealtre  ricompense.CARATTERISTICHE PRINCIPALIPacchetto di espansione Battlefield 3: Ritorno a Karkand• Gioca in quattro mappe leggendarie di Battlefield 2 audacemente riprogettate per Frostbite 2• Assumi il controllo dei nuovi APC, desert buggy e caccia STOVL• Rifornisci il tuo arsenale con dieci nuove armi che puoi portare con te al gioco base• Affronta il Conquest Assault, un classico di Battlefield 2• Completa le nuovissime assegnazioni per sbloccare armi e speciali piastrineSe hai Battlefield 3 Limited Edition, Back to Karkand è già incluso."
